entity,entity_code,is_aggregate_entity,date,series,is_aggregate_series,generation_twh,generation_share_pct,generation_kwh_per_capita,generation_yoy_change_twh,generation_yoy_change_pct,generation_share_yoy_change_pct_points,generation_yoy_change_kwh_per_capita,generation_ytd_twh,generation_ytd_share_pct,generation_ytd_kwh_per_capita
"EU",,true,"2023-10","Bioenergy",false,8.37,4.06,18.57,-0.97,-10.39,-0.56,-2.15,86.91,4.19,192.85
"EU",,true,"2023-10","Coal",false,25.53,12.38,56.65,-6.18,-19.49,-3.29,-13.71,254.11,12.24,563.87
"EU",,true,"2023-10","Gas",false,32.81,15.91,72.8,-8.42,-20.42,-4.46,-18.68,349.44,16.83,775.4
"EU",,true,"2023-10","Hydro",false,22.57,10.94,50.08,3.68,19.48,1.61,8.17,249.71,12.03,554.1
"EU",,true,"2023-10","Nuclear",false,49.43,23.96,109.68,5.91,13.58,2.45,13.11,483.11,23.27,1072.01
"EU",,true,"2023-10","Other fossil",false,5.42,2.63,12.03,-0.68,-11.15,-0.38,-1.51,55.91,2.69,124.06
"EU",,true,"2023-10","Other renewables",false,1.43,0.69,3.17,0.01,0.7,-0.01,0.02,13.9,0.67,30.84
"EU",,true,"2023-10","Solar",false,16.61,8.05,36.86,2.76,19.93,1.21,6.12,228.36,11,506.73
"EU",,true,"2023-10","Total generation",true,206.27,100,457.71,3.9,1.93,0,8.65,2076.18,100,4607
"EU",,true,"2023-10","Wind",false,44.1,21.38,97.86,7.79,21.45,3.44,17.29,354.73,17.09,787.14
"EU",,true,"2023-11","Bioenergy",false,9.2,4.17,20.41,-1.09,-10.59,-0.67,-2.42,96.11,4.18,213.27
"EU",,true,"2023-11","Coal",false,28.31,12.83,62.82,-8.45,-22.99,-4.48,-18.75,282.42,12.3,626.68
"EU",,true,"2023-11","Gas",false,32.77,14.85,72.72,-7.27,-18.16,-4,-16.13,382.21,16.64,848.12
"EU",,true,"2023-11","Hydro",false,32.5,14.73,72.12,10.63,48.61,4.43,23.59,282.21,12.29,626.22
"EU",,true,"2023-11","Nuclear",false,49.8,22.57,110.51,3.42,7.37,0.74,7.59,532.91,23.2,1182.52
"EU",,true,"2023-11","Other fossil",false,5.81,2.63,12.89,-0.46,-7.34,-0.32,-1.02,61.72,2.69,136.96
"EU",,true,"2023-11","Other renewables",false,1.46,0.66,3.24,0.01,0.69,-0.02,0.02,15.36,0.67,34.08
"EU",,true,"2023-11","Solar",false,9.78,4.43,21.7,2.02,26.03,0.78,4.48,238.14,10.37,528.43
"EU",,true,"2023-11","Total generation",true,220.62,100,489.55,8.2,3.86,0,18.2,2296.8,100,5096.55
"EU",,true,"2023-11","Wind",false,50.99,23.11,113.15,9.39,22.57,3.53,20.84,405.72,17.66,900.28
"EU",,true,"2023-12","Bioenergy",false,9.94,4.23,22.06,-1.5,-13.11,-0.65,-3.33,106.05,4.19,235.32
"EU",,true,"2023-12","Coal",false,28.18,11.98,62.53,-13.42,-32.26,-5.76,-29.78,310.6,12.27,689.22
"EU",,true,"2023-12","Gas",false,37.41,15.91,83.01,-9.69,-20.57,-4.17,-21.5,419.62,16.57,931.13
"EU",,true,"2023-12","Hydro",false,33.81,14.38,75.02,7.29,27.49,3.07,16.18,316.02,12.48,701.24
"EU",,true,"2023-12","Nuclear",false,56.38,23.98,125.11,2.02,3.72,0.8,4.48,589.29,23.27,1307.62
"EU",,true,"2023-12","Other fossil",false,6.06,2.58,13.45,-0.73,-10.75,-0.32,-1.62,67.78,2.68,150.4
"EU",,true,"2023-12","Other renewables",false,1.43,0.61,3.17,-0.12,-7.74,-0.05,-0.27,16.79,0.66,37.26
"EU",,true,"2023-12","Solar",false,7.45,3.17,16.53,2.59,53.29,1.1,5.75,245.59,9.7,544.96
"EU",,true,"2023-12","Total generation",true,235.13,100,521.75,0.6,0.26,0,1.33,2531.93,100,5618.3
"EU",,true,"2023-12","Wind",false,54.47,23.17,120.87,14.16,35.13,5.98,31.42,460.19,18.18,1021.15
"EU",,true,"2024-01","Bioenergy",false,9.97,3.96,22.14,-0.54,-5.14,-0.41,-1.2,9.97,3.96,22.14
"EU",,true,"2024-01","Coal",false,27.3,10.85,60.63,-8.74,-24.25,-4.12,-19.41,27.3,10.85,60.63
"EU",,true,"2024-01","Gas",false,43.9,17.45,97.5,4.85,12.42,1.23,10.77,43.9,17.45,97.5
"EU",,true,"2024-01","Hydro",false,34.11,13.56,75.76,4.35,14.62,1.2,9.66,34.11,13.56,75.76
"EU",,true,"2024-01","Nuclear",false,61.2,24.32,135.92,4.08,7.14,0.59,9.06,61.2,24.32,135.92
"EU",,true,"2024-01","Other fossil",false,6.58,2.62,14.61,-0.04,-0.6,-0.13,-0.09,6.58,2.62,14.61
"EU",,true,"2024-01","Other renewables",false,1.6,0.64,3.55,0.11,7.38,0.02,0.24,1.6,0.64,3.55
"EU",,true,"2024-01","Solar",false,9.99,3.97,22.19,3.26,48.44,1.17,7.24,9.99,3.97,22.19
"EU",,true,"2024-01","Total generation",true,251.6,100,558.79,10.91,4.53,0,24.23,251.6,100,558.79
"EU",,true,"2024-01","Wind",false,56.95,22.64,126.48,3.58,6.71,0.47,7.95,56.95,22.64,126.48
"EU",,true,"2024-02","Bioenergy",false,9.21,4.15,20.45,-0.56,-5.73,-0.3,-1.24,19.18,4.05,42.6
"EU",,true,"2024-02","Coal",false,22.68,10.21,50.37,-11.64,-33.92,-5.41,-25.85,49.98,10.55,111
"EU",,true,"2024-02","Gas",false,33.27,14.98,73.89,-9.72,-22.61,-4.59,-21.59,77.17,16.29,171.39
"EU",,true,"2024-02","Hydro",false,29.14,13.12,64.72,6.58,29.17,2.85,14.61,63.25,13.35,140.47
"EU",,true,"2024-02","Nuclear",false,53.89,24.26,119.69,2.14,4.14,0.71,4.75,115.09,24.29,255.61
"EU",,true,"2024-02","Other fossil",false,5.75,2.59,12.77,-0.47,-7.56,-0.24,-1.04,12.33,2.6,27.38
"EU",,true,"2024-02","Other renewables",false,1.44,0.65,3.2,0.04,2.86,0.01,0.09,3.04,0.64,6.75
"EU",,true,"2024-02","Solar",false,13.13,5.91,29.16,1.39,11.84,0.57,3.09,23.12,4.88,51.35
"EU",,true,"2024-02","Total generation",true,222.12,100,493.32,2.4,1.09,0,5.33,473.72,100,1052.1
"EU",,true,"2024-02","Wind",false,53.61,24.14,119.06,14.64,37.57,6.4,32.51,110.56,23.34,245.55
"EU",,true,"2024-03","Bioenergy",false,9.74,4.37,21.63,-0.39,-3.85,-0.07,-0.87,28.92,4.15,64.23
"EU",,true,"2024-03","Coal",false,22.67,10.16,50.35,-7.87,-25.77,-3.23,-17.48,72.65,10.43,161.35
"EU",,true,"2024-03","Gas",false,32.76,14.68,72.76,-5.28,-13.88,-1.99,-11.73,109.93,15.78,244.15
"EU",,true,"2024-03","Hydro",false,34.93,15.66,77.58,9.24,35.97,4.4,20.52,98.18,14.09,218.05
"EU",,true,"2024-03","Nuclear",false,51.3,22.99,113.93,0.04,0.08,0.52,0.09,166.39,23.88,369.54
"EU",,true,"2024-03","Other fossil",false,5.74,2.57,12.75,-0.62,-9.75,-0.22,-1.38,18.07,2.59,40.13
"EU",,true,"2024-03","Other renewables",false,1.41,0.63,3.13,-0.13,-8.44,-0.04,-0.29,4.45,0.64,9.88
"EU",,true,"2024-03","Solar",false,21.92,9.83,48.68,4.01,22.39,1.98,8.91,45.04,6.46,100.03
"EU",,true,"2024-03","Total generation",true,223.1,100,495.49,-5.05,-2.21,0,-11.22,696.82,100,1547.6
"EU",,true,"2024-03","Wind",false,42.63,19.11,94.68,-4.05,-8.68,-1.35,-8.99,153.19,21.98,340.23
"EU",,true,"2024-04","Bioenergy",false,8.59,4.18,19.08,-0.52,-5.71,-0.35,-1.15,37.51,4.16,83.31
"EU",,true,"2024-04","Coal",false,17.36,8.45,38.56,-7.03,-28.82,-3.69,-15.61,90.01,9.98,199.91
"EU",,true,"2024-04","Gas",false,24.38,11.87,54.15,-6.65,-21.43,-3.57,-14.77,134.31,14.89,298.29
"EU",,true,"2024-04","Hydro",false,32.47,15.81,72.11,7.85,31.88,3.56,17.43,130.65,14.48,290.17
"EU",,true,"2024-04","Nuclear",false,45.29,22.05,100.59,-2.09,-4.41,-1.53,-4.64,211.68,23.46,470.13
"EU",,true,"2024-04","Other fossil",false,5.4,2.63,11.99,0.09,1.69,-0.01,0.2,23.47,2.6,52.13
"EU",,true,"2024-04","Other renewables",false,1.33,0.65,2.95,-0.11,-7.64,-0.07,-0.24,5.78,0.64,12.84
"EU",,true,"2024-04","Solar",false,29.72,14.47,66.01,5.63,23.37,2.48,12.5,74.76,8.29,166.04
"EU",,true,"2024-04","Total generation",true,205.41,100,456.2,4.46,2.22,0,9.91,902.23,100,2003.8
"EU",,true,"2024-04","Wind",false,40.87,19.9,90.77,7.29,21.71,3.19,16.19,194.06,21.51,431
"EU",,true,"2024-05","Bioenergy",false,8.47,4.21,18.81,0.09,1.07,-0.05,0.2,45.98,4.17,102.12
"EU",,true,"2024-05","Coal",false,16.38,8.15,36.38,-2.92,-15.13,-1.67,-6.49,106.39,9.64,236.29
"EU",,true,"2024-05","Gas",false,23.67,11.77,52.57,-4.21,-15.1,-2.42,-9.35,157.98,14.32,350.86
"EU",,true,"2024-05","Hydro",false,34.25,17.04,76.07,5.02,17.17,2.16,11.15,164.9,14.95,366.23
"EU",,true,"2024-05","Nuclear",false,45.75,22.76,101.61,2.29,5.27,0.64,5.09,257.43,23.33,571.74
"EU",,true,"2024-05","Other fossil",false,5.32,2.65,11.82,0.07,1.33,-0.02,0.16,28.79,2.61,63.94
"EU",,true,"2024-05","Other renewables",false,1.39,0.69,3.09,-0.01,-0.71,-0.02,-0.02,7.17,0.65,15.92
"EU",,true,"2024-05","Solar",false,37.3,18.55,82.84,7.4,24.75,3.33,16.43,112.06,10.16,248.88
"EU",,true,"2024-05","Total generation",true,201.04,100,446.5,4.55,2.32,0,10.11,1103.27,100,2450.3
"EU",,true,"2024-05","Wind",false,28.51,14.18,63.32,-3.18,-10.03,-1.95,-7.06,222.57,20.17,494.31
"EU",,true,"2024-06","Bioenergy",false,7.55,3.79,16.77,0.23,3.14,-0.05,0.51,53.53,4.11,118.89
"EU",,true,"2024-06","Coal",false,17.32,8.7,38.47,-2.14,-11,-1.51,-4.75,123.71,9.5,274.75
"EU",,true,"2024-06","Gas",false,25.34,12.73,56.28,-7.66,-23.21,-4.59,-17.01,183.32,14.08,407.14
"EU",,true,"2024-06","Hydro",false,31.6,15.87,70.18,4.21,15.37,1.5,9.35,196.5,15.09,436.41
"EU",,true,"2024-06","Nuclear",false,45.55,22.88,101.16,2.6,6.05,0.34,5.77,302.98,23.26,672.9
"EU",,true,"2024-06","Other fossil",false,5.87,2.95,13.04,1.24,26.78,0.52,2.75,34.66,2.66,76.98
"EU",,true,"2024-06","Other renewables",false,1.28,0.64,2.84,0.01,0.79,-0.03,0.02,8.45,0.65,18.77
"EU",,true,"2024-06","Solar",false,37.78,18.97,83.91,4.74,14.35,1.63,10.53,149.84,11.51,332.79
"EU",,true,"2024-06","Total generation",true,199.11,100,442.21,8.55,4.49,0,18.99,1302.38,100,2892.51
"EU",,true,"2024-06","Wind",false,26.82,13.47,59.57,5.32,24.74,2.19,11.82,249.39,19.15,553.88
"EU",,true,"2024-07","Bioenergy",false,7.64,3.56,16.97,0.03,0.39,-0.19,0.07,61.17,4.03,135.85
"EU",,true,"2024-07","Coal",false,18.22,8.5,40.47,-1.19,-6.13,-1.06,-2.64,141.93,9.36,315.22
"EU",,true,"2024-07","Gas",false,32.25,15.05,71.63,-4.03,-11.11,-2.82,-8.95,215.57,14.21,478.77
"EU",,true,"2024-07","Hydro",false,29.48,13.76,65.47,6.9,30.56,2.64,15.32,225.98,14.9,501.89
"EU",,true,"2024-07","Nuclear",false,51.22,23.9,113.76,4.2,8.93,0.74,9.33,354.2,23.35,786.66
"EU",,true,"2024-07","Other fossil",false,6.13,2.86,13.61,0.82,15.44,0.24,1.82,40.79,2.69,90.59
"EU",,true,"2024-07","Other renewables",false,1.38,0.64,3.06,0.08,6.15,0,0.18,9.83,0.65,21.83
"EU",,true,"2024-07","Solar",false,41.39,19.31,91.92,8.71,26.65,3.21,19.34,191.23,12.61,424.71
"EU",,true,"2024-07","Total generation",true,214.32,100,475.99,11.33,5.58,0,25.16,1516.7,100,3368.5
"EU",,true,"2024-07","Wind",false,26.61,12.42,59.1,-4.19,-13.6,-2.75,-9.31,276,18.2,612.98
"EU",,true,"2024-08","Bioenergy",false,7.61,3.68,16.9,-0.3,-3.79,-0.32,-0.67,68.78,3.99,152.76
"EU",,true,"2024-08","Coal",false,18.86,9.12,41.89,-2.75,-12.73,-1.8,-6.11,160.79,9.33,357.11
"EU",,true,"2024-08","Gas",false,32.19,15.57,71.49,-2.16,-6.29,-1.8,-4.8,247.76,14.38,550.26
"EU",,true,"2024-08","Hydro",false,22.85,11.05,50.75,-1.76,-7.15,-1.39,-3.91,248.83,14.44,552.64
"EU",,true,"2024-08","Nuclear",false,51.59,24.95,114.58,5.59,12.15,1.7,12.42,405.79,23.54,901.24
"EU",,true,"2024-08","Other fossil",false,5.93,2.87,13.17,0.35,6.27,0.05,0.78,46.72,2.71,103.76
"EU",,true,"2024-08","Other renewables",false,1.35,0.65,3,0.06,4.65,0,0.13,11.18,0.65,24.83
"EU",,true,"2024-08","Solar",false,39.37,19.04,87.44,9.95,33.82,4.17,22.1,230.6,13.38,512.15
"EU",,true,"2024-08","Total generation",true,206.8,100,459.29,8.99,4.54,0,19.97,1723.5,100,3827.79
"EU",,true,"2024-08","Wind",false,27.05,13.08,60.08,0.01,0.04,-0.59,0.02,303.05,17.58,673.06
"EU",,true,"2024-09","Bioenergy",false,7.68,3.84,17.06,-0.12,-1.54,-0.21,-0.27,76.46,3.97,169.81
"EU",,true,"2024-09","Coal",false,18.62,9.3,41.35,-4.89,-20.8,-2.91,-10.86,179.41,9.33,398.46
"EU",,true,"2024-09","Gas",false,29.99,14.98,66.61,-4.02,-11.82,-2.68,-8.93,277.75,14.44,616.87
"EU",,true,"2024-09","Hydro",false,23.42,11.7,52.01,2.72,13.14,0.95,6.04,272.25,14.15,604.65
"EU",,true,"2024-09","Nuclear",false,48.19,24.07,107.03,1.45,3.1,-0.2,3.22,453.98,23.6,1008.26
"EU",,true,"2024-09","Other fossil",false,5.55,2.77,12.33,0.34,6.53,0.06,0.76,52.27,2.72,116.09
"EU",,true,"2024-09","Other renewables",false,1.32,0.66,2.93,-0.02,-1.49,-0.04,-0.04,12.5,0.65,27.76
"EU",,true,"2024-09","Solar",false,28.87,14.42,64.12,2.63,10.02,0.79,5.84,259.47,13.49,576.27
"EU",,true,"2024-09","Total generation",true,200.23,100,444.7,7.68,3.99,0,17.06,1923.73,100,4272.49
"EU",,true,"2024-09","Wind",false,36.59,18.27,81.26,9.59,35.52,4.25,21.3,339.64,17.66,754.32
"EU",,true,"2024-10","Bioenergy",false,8.41,4,18.68,0.04,0.48,-0.06,0.09,84.87,3.98,188.49
"EU",,true,"2024-10","Coal",false,23.52,11.19,52.24,-2.01,-7.87,-1.19,-4.46,202.93,9.51,450.7
"EU",,true,"2024-10","Gas",false,30.08,14.31,66.81,-2.73,-8.32,-1.6,-6.06,307.83,14.43,683.67
"EU",,true,"2024-10","Hydro",false,30.33,14.43,67.36,7.76,34.38,3.49,17.23,302.58,14.18,672.01
"EU",,true,"2024-10","Nuclear",false,51.31,24.41,113.96,1.88,3.8,0.45,4.18,505.29,23.68,1122.22
"EU",,true,"2024-10","Other fossil",false,5.98,2.84,13.28,0.56,10.33,0.21,1.24,58.25,2.73,129.37
"EU",,true,"2024-10","Other renewables",false,1.42,0.68,3.15,-0.01,-0.7,-0.01,-0.02,13.92,0.65,30.92
"EU",,true,"2024-10","Solar",false,19.52,9.29,43.35,2.91,17.52,1.24,6.46,278.99,13.07,619.62
"EU",,true,"2024-10","Total generation",true,210.21,100,466.86,3.94,1.91,0,8.75,2133.94,100,4739.36
"EU",,true,"2024-10","Wind",false,39.64,18.86,88.04,-4.46,-10.11,-2.52,-9.91,379.28,17.77,842.36
"EU",,true,"2024-11","Bioenergy",false,9.23,4.16,20.5,0.03,0.33,-0.01,0.07,94.1,3.99,208.99
"EU",,true,"2024-11","Coal",false,27.34,12.31,60.72,-0.97,-3.43,-0.52,-2.15,230.27,9.77,511.42
"EU",,true,"2024-11","Gas",false,44.83,20.19,99.56,12.06,36.8,5.34,26.78,352.66,14.97,783.24
"EU",,true,"2024-11","Hydro",false,23.88,10.75,53.04,-8.62,-26.52,-3.98,-19.14,326.46,13.86,725.05
"EU",,true,"2024-11","Nuclear",false,53.24,23.98,118.24,3.44,6.91,1.41,7.64,558.53,23.71,1240.46
"EU",,true,"2024-11","Other fossil",false,6.33,2.85,14.06,0.52,8.95,0.22,1.15,64.58,2.74,143.43
"EU",,true,"2024-11","Other renewables",false,1.42,0.64,3.15,-0.04,-2.74,-0.02,-0.09,15.34,0.65,34.07
"EU",,true,"2024-11","Solar",false,12.34,5.56,27.41,2.56,26.18,1.13,5.69,291.33,12.37,647.03
"EU",,true,"2024-11","Total generation",true,222.04,100,493.14,1.42,0.64,0,3.15,2355.98,100,5232.49
"EU",,true,"2024-11","Wind",false,43.43,19.56,96.46,-7.56,-14.83,-3.55,-16.79,422.71,17.94,938.81
"EU",,true,"2024-12","Bioenergy",false,9.81,4.13,21.79,-0.13,-1.31,-0.1,-0.29,103.91,4.01,230.78
"EU",,true,"2024-12","Coal",false,26.43,11.13,58.7,-1.75,-6.21,-0.85,-3.89,256.7,9.9,570.12
"EU",,true,"2024-12","Gas",false,43.95,18.5,97.61,6.54,17.48,2.59,14.52,396.61,15.29,880.85
"EU",,true,"2024-12","Hydro",false,24.59,10.35,54.61,-9.22,-27.27,-4.03,-20.48,351.05,13.54,779.66
"EU",,true,"2024-12","Nuclear",false,59.96,25.24,133.17,3.58,6.35,1.26,7.95,618.49,23.85,1373.63
"EU",,true,"2024-12","Other fossil",false,6.48,2.73,14.39,0.42,6.93,0.15,0.93,71.06,2.74,157.82
"EU",,true,"2024-12","Other renewables",false,1.49,0.63,3.31,0.06,4.2,0.02,0.13,16.83,0.65,37.38
"EU",,true,"2024-12","Solar",false,10.11,4.26,22.45,2.66,35.7,1.09,5.91,301.44,11.62,669.48
"EU",,true,"2024-12","Total generation",true,237.54,100,527.56,2.41,1.02,0,5.35,2593.52,100,5760.06
"EU",,true,"2024-12","Wind",false,54.72,23.04,121.53,0.25,0.46,-0.13,0.56,477.43,18.41,1060.34
"EU",,true,"2025-01","Bioenergy",false,9.96,3.97,22.18,-0.01,-0.1,0.01,-0.02,9.96,3.97,22.18
"EU",,true,"2025-01","Coal",false,28.36,11.29,63.16,1.06,3.88,0.44,2.36,28.36,11.29,63.16
"EU",,true,"2025-01","Gas",false,47.42,18.88,105.61,3.52,8.02,1.43,7.84,47.42,18.88,105.61
"EU",,true,"2025-01","Hydro",false,29.27,11.65,65.19,-4.84,-14.19,-1.91,-10.78,29.27,11.65,65.19
"EU",,true,"2025-01","Nuclear",false,63.2,25.17,140.76,2,3.27,0.85,4.45,63.2,25.17,140.76
"EU",,true,"2025-01","Other fossil",false,6.27,2.5,13.96,-0.31,-4.71,-0.12,-0.69,6.27,2.5,13.96
"EU",,true,"2025-01","Other renewables",false,1.51,0.6,3.36,-0.09,-5.63,-0.04,-0.2,1.51,0.6,3.36
"EU",,true,"2025-01","Solar",false,11.46,4.56,25.52,1.47,14.71,0.59,3.27,11.46,4.56,25.52
"EU",,true,"2025-01","Total generation",true,251.14,100,559.34,-0.46,-0.18,0,-1.02,251.14,100,559.34
"EU",,true,"2025-01","Wind",false,53.69,21.38,119.58,-3.26,-5.72,-1.26,-7.26,53.69,21.38,119.58
"EU",,true,"2025-02","Bioenergy",false,9.24,4.1,20.58,0.03,0.33,-0.05,0.07,19.2,4.03,42.76
"EU",,true,"2025-02","Coal",false,28.97,12.85,64.52,6.29,27.73,2.64,14.01,57.33,12.03,127.69
"EU",,true,"2025-02","Gas",false,45.28,20.08,100.85,12.01,36.1,5.1,26.75,92.7,19.45,206.46
"EU",,true,"2025-02","Hydro",false,27.61,12.24,61.49,-1.53,-5.25,-0.88,-3.41,56.88,11.93,126.68
"EU",,true,"2025-02","Nuclear",false,54.53,24.18,121.45,0.64,1.19,-0.08,1.43,117.73,24.7,262.21
"EU",,true,"2025-02","Other fossil",false,5.97,2.65,13.3,0.22,3.83,0.06,0.49,12.24,2.57,27.26
"EU",,true,"2025-02","Other renewables",false,1.36,0.6,3.03,-0.08,-5.56,-0.05,-0.18,2.87,0.6,6.39
"EU",,true,"2025-02","Solar",false,17.68,7.84,39.38,4.55,34.65,1.93,10.13,29.14,6.11,64.9
"EU",,true,"2025-02","Total generation",true,225.49,100,502.21,3.37,1.52,0,7.51,476.63,100,1061.55
"EU",,true,"2025-02","Wind",false,34.85,15.46,77.62,-18.76,-34.99,-8.68,-41.78,88.54,18.58,197.2
"EU",,true,"2025-03","Bioenergy",false,9.6,4.19,21.38,-0.14,-1.44,-0.18,-0.31,28.8,4.08,64.14
"EU",,true,"2025-03","Coal",false,24.51,10.71,54.59,1.84,8.12,0.55,4.1,81.84,11.6,182.27
"EU",,true,"2025-03","Gas",false,36.58,15.98,81.47,3.82,11.66,1.3,8.51,129.28,18.32,287.93
"EU",,true,"2025-03","Hydro",false,26.46,11.56,58.93,-8.47,-24.25,-4.1,-18.86,83.34,11.81,185.62
"EU",,true,"2025-03","Nuclear",false,54.85,23.96,122.16,3.55,6.92,0.97,7.91,172.58,24.46,384.37
"EU",,true,"2025-03","Other fossil",false,5.83,2.55,12.98,0.09,1.57,-0.02,0.2,18.07,2.56,40.25
"EU",,true,"2025-03","Other renewables",false,1.45,0.63,3.23,0.04,2.84,0,0.09,4.32,0.61,9.62
"EU",,true,"2025-03","Solar",false,29.73,12.99,66.21,7.81,35.63,3.16,17.39,58.87,8.34,131.12
"EU",,true,"2025-03","Total generation",true,228.93,100,509.87,5.83,2.61,0,12.98,705.56,100,1571.43
"EU",,true,"2025-03","Wind",false,39.92,17.44,88.91,-2.71,-6.36,-1.67,-6.04,128.46,18.21,286.11
"EU",,true,"2025-04","Bioenergy",false,8.66,4.3,19.29,0.07,0.81,0.12,0.16,37.46,4.13,83.43
"EU",,true,"2025-04","Coal",false,18.36,9.13,40.89,1,5.76,0.68,2.23,100.2,11.05,223.17
"EU",,true,"2025-04","Gas",false,26.77,13.31,59.62,2.39,9.8,1.44,5.32,156.05,17.21,347.56
"EU",,true,"2025-04","Hydro",false,27.08,13.46,60.31,-5.39,-16.6,-2.35,-12,110.42,12.18,245.93
"EU",,true,"2025-04","Nuclear",false,45,22.37,100.22,-0.29,-0.64,0.32,-0.65,217.58,24,484.6
"EU",,true,"2025-04","Other fossil",false,5.51,2.74,12.27,0.11,2.04,0.11,0.24,23.58,2.6,52.52
"EU",,true,"2025-04","Other renewables",false,1.36,0.68,3.03,0.03,2.26,0.03,0.07,5.68,0.63,12.65
"EU",,true,"2025-04","Solar",false,37.15,18.46,82.74,7.43,25,3.99,16.55,96.02,10.59,213.86
"EU",,true,"2025-04","Total generation",true,201.2,100,448.11,-4.21,-2.05,0,-9.38,906.76,100,2019.54
"EU",,true,"2025-04","Wind",false,31.31,15.56,69.73,-9.56,-23.39,-4.34,-21.29,159.77,17.62,355.84
"EU",,true,"2025-05","Bioenergy",false,8.01,3.97,17.84,-0.46,-5.43,-0.24,-1.02,45.47,4.1,101.27
"EU",,true,"2025-05","Coal",false,13.73,6.8,30.58,-2.65,-16.18,-1.35,-5.9,113.93,10.28,253.75
"EU",,true,"2025-05","Gas",false,24.15,11.97,53.79,0.48,2.03,0.2,1.07,180.2,16.26,401.34
"EU",,true,"2025-05","Hydro",false,28.48,14.11,63.43,-5.77,-16.85,-2.93,-12.85,138.9,12.53,309.36
"EU",,true,"2025-05","Nuclear",false,43.66,21.63,97.24,-2.09,-4.57,-1.13,-4.65,261.24,23.57,581.84
"EU",,true,"2025-05","Other fossil",false,5.27,2.61,11.74,-0.05,-0.94,-0.04,-0.11,28.85,2.6,64.25
"EU",,true,"2025-05","Other renewables",false,1.36,0.67,3.03,-0.03,-2.16,-0.02,-0.07,7.04,0.64,15.68
"EU",,true,"2025-05","Solar",false,43.33,21.47,96.5,6.03,16.17,2.92,13.43,139.35,12.57,310.36
"EU",,true,"2025-05","Total generation",true,201.82,100,449.5,0.78,0.39,0,1.74,1108.58,100,2469.04
"EU",,true,"2025-05","Wind",false,33.83,16.76,75.35,5.32,18.66,2.58,11.85,193.6,17.46,431.19
"EU",,true,"2025-06","Bioenergy",false,7.16,3.5,15.95,-0.39,-5.17,-0.29,-0.87,52.63,4.01,117.22
"EU",,true,"2025-06","Coal",false,12.51,6.12,27.86,-4.81,-27.77,-2.58,-10.71,126.44,9.63,281.61
"EU",,true,"2025-06","Gas",false,27.98,13.68,62.32,2.64,10.42,0.95,5.88,208.18,15.85,463.66
"EU",,true,"2025-06","Hydro",false,26.28,12.85,58.53,-5.32,-16.84,-3.02,-11.85,165.18,12.58,367.89
"EU",,true,"2025-06","Nuclear",false,44.7,21.86,99.56,-0.85,-1.87,-1.02,-1.89,305.94,23.3,681.39
"EU",,true,"2025-06","Other fossil",false,4.99,2.44,11.11,-0.88,-14.99,-0.51,-1.96,33.84,2.58,75.37
"EU",,true,"2025-06","Other renewables",false,1.29,0.63,2.87,0.01,0.78,-0.01,0.02,8.33,0.63,18.55
"EU",,true,"2025-06","Solar",false,47.17,23.07,105.06,9.39,24.85,4.1,20.91,186.52,14.2,415.42
"EU",,true,"2025-06","Total generation",true,204.48,100,455.42,5.37,2.7,0,11.96,1313.06,100,2924.46
"EU",,true,"2025-06","Wind",false,32.4,15.85,72.16,5.58,20.81,2.38,12.43,226,17.21,503.35
"EU",,true,"2025-07","Bioenergy",false,7.17,3.33,15.97,-0.47,-6.15,-0.23,-1.05,59.8,3.91,133.19
"EU",,true,"2025-07","Coal",false,17.99,8.35,40.07,-0.23,-1.26,-0.15,-0.51,144.43,9.45,321.68
"EU",,true,"2025-07","Gas",false,34.19,15.87,76.15,1.94,6.02,0.82,4.32,242.37,15.86,539.81
"EU",,true,"2025-07","Hydro",false,25.08,11.64,55.86,-4.4,-14.93,-2.12,-9.8,190.26,12.45,423.75
"EU",,true,"2025-07","Nuclear",false,49.81,23.12,110.94,-1.41,-2.75,-0.78,-3.14,355.75,23.27,792.33
"EU",,true,"2025-07","Other fossil",false,5.36,2.49,11.94,-0.77,-12.56,-0.37,-1.71,39.2,2.56,87.31
"EU",,true,"2025-07","Other renewables",false,1.37,0.64,3.05,-0.01,-0.72,0,-0.02,9.7,0.63,21.6
"EU",,true,"2025-07","Solar",false,46.12,21.41,102.72,4.73,11.43,2.1,10.53,232.64,15.22,518.14
"EU",,true,"2025-07","Total generation",true,215.41,100,479.76,1.09,0.51,0,2.43,1528.47,100,3404.22
"EU",,true,"2025-07","Wind",false,28.32,13.15,63.07,1.71,6.43,0.73,3.81,254.32,16.64,566.42
"EU",,true,"2025-08","Bioenergy",false,7.48,3.65,16.66,-0.13,-1.71,-0.03,-0.29,67.28,3.88,149.85
"EU",,true,"2025-08","Coal",false,15.09,7.37,33.61,-3.77,-19.99,-1.75,-8.4,159.52,9.2,355.28
"EU",,true,"2025-08","Gas",false,30.78,15.03,68.55,-1.41,-4.38,-0.54,-3.14,273.15,15.76,608.36
"EU",,true,"2025-08","Hydro",false,22.37,10.92,49.82,-0.48,-2.1,-0.13,-1.07,212.63,12.27,473.57
"EU",,true,"2025-08","Nuclear",false,49.41,24.13,110.05,-2.18,-4.23,-0.82,-4.86,405.16,23.38,902.38
